review_id,booking_id,customer_id,driver_id,review_text,star_rating,review_date,label,trust_score,reason
REV001844,BK004247,CUST00507,DRV0035,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-10-03 18:32:44,Genuine,80.0,contains specific ride details
REV001845,BK004251,CUST01212,DRV0199,Driver Indrajit was very polite and the Mini was clean. Reached on time despite traffic near Chennai.,4,2025-12-02 12:20:54,Genuine,80.0,contains specific ride details
REV001846,BK004253,CUST00132,DRV0137,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-01-25 20:09:14,Genuine,80.0,contains specific ride details
REV001847,BK004258,CUST00267,DRV0346,"Excellent service, driver helped with my luggage and was very professional.",4,2025-07-08 03:12:22,Genuine,80.0,contains specific ride details
REV001848,BK004259,CUST01399,DRV0179,AC wasn't working properly but driver was courteous. Fare was reasonable for 0.9km.,3,2025-08-24 07:48:29,Genuine,85.0,contains specific ride details
REV001849,BK004261,CUST01163,DRV0075,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-01-11 09:23:28,Genuine,65.0,some specific details present
REV001850,BK004262,CUST00077,DRV0308,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-03-14 08:49:49,Genuine,80.0,contains specific ride details
REV001851,BK004265,CUST00404,DRV0012,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-12-27 01:29:01,Genuine,65.0,some specific details present
REV001852,BK004268,CUST00320,DRV0149,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-01-22 01:30:06,Genuine,80.0,contains specific ride details
REV001853,BK004269,CUST00398,DRV0168,AC wasn't working properly but driver was courteous. Fare was reasonable for 6.0km.,3,2025-08-03 06:19:28,Genuine,85.0,contains specific ride details
REV001854,BK004272,CUST00225,DRV0077,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-04-24 07:36:05,Genuine,65.0,some specific details present
REV001855,BK004273,CUST00665,DRV0213,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-07-04 14:54:46,Genuine,65.0,some specific details present
REV001856,BK004275,CUST00425,DRV0120,Driver Ekta was very polite and the Mini was clean. Reached on time despite traffic near Chennai.,5,2025-07-16 14:49:40,Genuine,80.0,contains specific ride details
REV001857,BK004277,CUST01276,DRV0158,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-03-22 00:50:07,Genuine,80.0,contains specific ride details
REV001858,BK004278,CUST00721,DRV0046,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-12-21 11:03:00,Genuine,80.0,contains specific ride details
REV001859,BK004279,CUST00148,DRV0166,nice,5,2025-03-17 19:52:33,Suspicious,25.0,too short and generic to be trustworthy
REV001860,BK004282,CUST00114,DRV0179,good service,5,2025-12-21 22:57:02,Suspicious,25.0,too short and generic to be trustworthy
REV001861,BK004283,CUST00282,DRV0228,"Excellent service, driver helped with my luggage and was very professional.",4,2025-02-16 08:04:31,Genuine,80.0,contains specific ride details
REV001862,BK004284,CUST00280,DRV0281,Driver Anvi was very polite and the Prime SUV was clean. Reached on time despite traffic near Mumbai.,5,2025-06-14 13:07:54,Genuine,80.0,contains specific ride details
REV001863,BK004285,CUST00590,DRV0185,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-05-25 18:35:24,Genuine,80.0,contains specific ride details
REV001864,BK004286,CUST00599,DRV0206,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.2km.,3,2025-07-26 17:43:39,Genuine,85.0,contains specific ride details
REV001865,BK004289,CUST01784,DRV0231,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-01-07 13:15:19,Genuine,80.0,contains specific ride details
REV001866,BK004291,CUST00601,DRV0345,AC wasn't working properly but driver was courteous. Fare was reasonable for 0.9km.,3,2025-02-04 11:08:08,Genuine,85.0,contains specific ride details
REV001867,BK004293,CUST00803,DRV0249,"Excellent service, driver helped with my luggage and was very professional.",4,2025-06-23 08:08:47,Genuine,80.0,contains specific ride details
REV001868,BK004295,CUST00410,DRV0341,good good good,5,2025-01-27 04:33:27,Suspicious,25.0,too short and generic to be trustworthy
REV001869,BK004298,CUST00079,DRV0025,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-03-14 20:59:30,Genuine,80.0,contains specific ride details
REV001870,BK004299,CUST00171,DRV0312,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-30 06:49:43,Genuine,80.0,contains specific ride details
REV001871,BK004302,CUST01383,DRV0010,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-04-20 08:54:08,Genuine,80.0,contains specific ride details
REV001872,BK004306,CUST00609,DRV0328,Driver Vrishti was very polite and the Bike was clean. Reached on time despite traffic near Delhi.,5,2025-07-03 19:34:47,Genuine,80.0,contains specific ride details
REV001873,BK004309,CUST00897,DRV0242,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-10-05 13:53:29,Genuine,80.0,contains specific ride details
REV001874,BK004313,CUST00780,DRV0049,"Excellent service, driver helped with my luggage and was very professional.",5,2025-12-22 15:44:46,Genuine,80.0,contains specific ride details
REV001875,BK004315,CUST00026,DRV0088,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-03-29 09:49:04,Genuine,80.0,contains specific ride details
REV001876,BK004316,CUST00712,DRV0242,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-11-08 08:01:28,Genuine,80.0,contains specific ride details
REV001877,BK004317,CUST00898,DRV0178,Driver Zayyan was very polite and the Sedan was clean. Reached on time despite traffic near Bengaluru.,4,2025-06-14 17:35:34,Genuine,80.0,contains specific ride details
REV001878,BK004325,CUST00577,DRV0248,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-30 17:22:45,Genuine,80.0,contains specific ride details
REV001879,BK004330,CUST00523,DRV0344,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-11-26 06:36:23,Genuine,80.0,contains specific ride details
REV001880,BK004331,CUST00654,DRV0113,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-03-06 18:42:06,Genuine,80.0,contains specific ride details
REV001881,BK004334,CUST00230,DRV0111,Driver Nathan was very polite and the Sedan was clean. Reached on time despite traffic near Bengaluru.,5,2025-07-27 02:24:56,Genuine,80.0,contains specific ride details
REV001882,BK004335,CUST01186,DRV0213,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-03-25 01:16:01,Genuine,80.0,contains specific ride details
REV001883,BK004336,CUST01054,DRV0007,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.5km.,3,2025-03-04 18:04:58,Genuine,85.0,contains specific ride details
REV001884,BK004338,CUST01597,DRV0237,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-05-14 07:17:24,Genuine,80.0,contains specific ride details
REV001885,BK004339,CUST01659,DRV0125,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-03-13 10:27:01,Genuine,80.0,contains specific ride details
REV001886,BK004340,CUST00995,DRV0333,Call 9876543210 for direct booking and skip the app fees,1,2025-05-04 20:05:47,Spam,5.0,"contains URL, phone number, or promotional content"
REV001887,BK004343,CUST00822,DRV0263,Driver Samar was very polite and the Auto was clean. Reached on time despite traffic near Bengaluru.,4,2025-07-29 14:03:36,Genuine,80.0,contains specific ride details
REV001888,BK004344,CUST00610,DRV0222,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-09-10 17:34:59,Genuine,80.0,contains specific ride details
REV001889,BK004351,CUST00028,DRV0119,Driver Indrajit was very polite and the Auto was clean. Reached on time despite traffic near Bengaluru.,5,2025-06-05 10:50:40,Genuine,80.0,contains specific ride details
REV001890,BK004352,CUST00763,DRV0190,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-09-02 02:17:10,Genuine,65.0,some specific details present
REV001891,BK004353,CUST00264,DRV0068,"Excellent service, driver helped with my luggage and was very professional.",5,2025-11-08 15:35:06,Genuine,80.0,contains specific ride details
REV001892,BK004358,CUST01184,DRV0066,"Excellent service, driver helped with my luggage and was very professional.",5,2025-11-03 16:22:00,Genuine,80.0,contains specific ride details
REV001893,BK004360,CUST00824,DRV0046,"Excellent service, driver helped with my luggage and was very professional.",4,2025-04-13 17:38:56,Genuine,80.0,contains specific ride details
REV001894,BK004361,CUST00850,DRV0032,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-09-09 11:09:56,Genuine,65.0,some specific details present
REV001895,BK004364,CUST01679,DRV0059,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-23 16:21:21,Genuine,80.0,contains specific ride details
REV001896,BK004368,CUST01330,DRV0261,AC wasn't working properly but driver was courteous. Fare was reasonable for 5.3km.,4,2025-08-28 13:43:20,Genuine,85.0,contains specific ride details
REV001897,BK004370,CUST01171,DRV0043,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-04-08 13:51:51,Genuine,65.0,some specific details present
REV001898,BK004374,CUST00280,DRV0134,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",4,2025-04-04 23:31:21,Genuine,65.0,some specific details present
REV001899,BK004377,CUST00628,DRV0038,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-01-22 19:58:38,Genuine,65.0,some specific details present
REV001900,BK004378,CUST01283,DRV0271,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",4,2025-04-30 22:48:10,Genuine,65.0,some specific details present
REV001901,BK004379,CUST00806,DRV0207,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-28 03:00:55,Genuine,80.0,contains specific ride details
REV001902,BK004382,CUST00073,DRV0136,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-05-08 05:06:08,Genuine,80.0,contains specific ride details
REV001903,BK004383,CUST01363,DRV0297,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-02-14 17:33:30,Genuine,65.0,some specific details present
REV001904,BK004384,CUST01325,DRV0108,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-03-29 07:29:18,Genuine,80.0,contains specific ride details
REV001905,BK004388,CUST01214,DRV0268,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.6km.,3,2025-05-04 05:44:04,Genuine,85.0,contains specific ride details
REV001906,BK004390,CUST00531,DRV0071,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.6km.,3,2025-02-01 22:18:52,Genuine,85.0,contains specific ride details
REV001907,BK004392,CUST00666,DRV0349,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-08-14 20:17:07,Genuine,80.0,contains specific ride details
REV001908,BK004394,CUST00420,DRV0224,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-10-13 10:19:05,Genuine,65.0,some specific details present
REV001909,BK004395,CUST00538,DRV0339,Driver Naveen was very polite and the Sedan was clean. Reached on time despite traffic near Mumbai.,4,2025-02-17 20:56:29,Genuine,80.0,contains specific ride details
REV001910,BK004398,CUST01060,DRV0260,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-02-25 00:58:05,Genuine,65.0,some specific details present
REV001911,BK004400,CUST00131,DRV0046,Driver Thomas was very polite and the Auto was clean. Reached on time despite traffic near Delhi.,5,2025-02-28 03:03:35,Genuine,80.0,contains specific ride details
REV001912,BK004401,CUST00474,DRV0162,"Excellent service, driver helped with my luggage and was very professional.",5,2025-11-18 16:25:16,Genuine,80.0,contains specific ride details
REV001913,BK004403,CUST00105,DRV0067,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-04-27 10:04:42,Genuine,80.0,contains specific ride details
REV001914,BK004405,CUST01008,DRV0099,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",4,2025-06-15 03:34:30,Genuine,65.0,some specific details present
REV001915,BK004406,CUST00319,DRV0299,Best driver ever! Best driver ever! Best driver ever!,5,2025-12-11 23:01:42,Genuine,65.0,some specific details present
REV001916,BK004408,CUST00266,DRV0017,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-07 16:08:34,Genuine,80.0,contains specific ride details
REV001917,BK004409,CUST01676,DRV0342,AC wasn't working properly but driver was courteous. Fare was reasonable for 1.1km.,3,2025-09-17 16:48:36,Genuine,85.0,contains specific ride details
REV001918,BK004411,CUST00090,DRV0336,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-06-16 06:06:59,Genuine,80.0,contains specific ride details
